metric;timestamp;value;resource_kind;resource_id;consumer_kind;consumer_id;domain;__late_attributes
rapl_consumed_energy_J;2024-11-06T12:33:46.17411168Z;33.577392578125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:47.174092291Z;32.4202880859375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:47.174092291Z;65.590087890625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:47.174092291Z;38.6185302734375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:48.17409723Z;32.11322021484375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:48.17409723Z;65.2010498046875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:48.17409723Z;38.35369873046875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:49.174093981Z;32.6112060546875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:49.174093981Z;65.32513427734375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:49.174093981Z;38.7039794921875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:50.174102221Z;32.3243408203125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:50.174102221Z;65.44183349609375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:50.174102221Z;38.6431884765625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:51.174106405Z;32.3175048828125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:51.174106405Z;65.43145751953125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:51.174106405Z;38.6015625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:52.174108424Z;32.43133544921875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:52.174108424Z;65.83673095703125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:52.174108424Z;38.770263671875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:53.174071347Z;31.13104248046875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:53.174071347Z;64.09185791015625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:53.174071347Z;37.3470458984375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:54.174091712Z;30.3311767578125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:54.174091712Z;63.71002197265625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:54.174091712Z;36.6339111328125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:55.174094311Z;32.896484375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:55.174094311Z;66.09722900390625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:55.174094311Z;39.1690673828125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:56.174195669Z;32.4285888671875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:56.174195669Z;65.380615234375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:56.174195669Z;38.58721923828125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:57.174094301Z;32.23553466796875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:57.174094301Z;65.54779052734375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:57.174094301Z;38.57537841796875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:58.174098984Z;32.30926513671875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:58.174098984Z;65.7586669921875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:58.174098984Z;38.64703369140625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:33:59.174088905Z;32.439697265625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:33:59.174088905Z;66.02716064453125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:33:59.174088905Z;38.816650390625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:00.174095036Z;32.47882080078125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:00.174095036Z;65.98297119140625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:00.174095036Z;38.85601806640625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:01.174514734Z;29.30401611328125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:01.174514734Z;61.16656494140625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:01.174514734Z;35.120361328125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:02.17413575Z;32.5018310546875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:02.17413575Z;65.58465576171875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:02.17413575Z;38.6927490234375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:03.174096282Z;32.214599609375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:03.174096282Z;65.9832763671875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:03.174096282Z;38.810791015625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:04.174098512Z;32.28106689453125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:04.174098512Z;66.2764892578125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:04.174098512Z;38.72100830078125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:05.174104562Z;32.27984619140625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:05.174104562Z;65.82501220703125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:05.174104562Z;38.63665771484375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:06.174087088Z;32.00067138671875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:06.174087088Z;65.830810546875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:06.174087088Z;38.5145263671875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:07.174085514Z;32.2237548828125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:07.174085514Z;65.89715576171875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:07.174085514Z;38.63238525390625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:08.174098572Z;31.96783447265625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:08.174098572Z;65.6212158203125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:08.174098572Z;38.38909912109375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:09.174101768Z;29.354248046875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:09.174101768Z;62.0838623046875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:09.174101768Z;35.3529052734375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:10.174088179Z;32.49505615234375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:10.174088179Z;66.1016845703125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:10.174088179Z;38.920654296875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:11.174092513Z;32.2354736328125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:11.174092513Z;66.07275390625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:11.174092513Z;38.81402587890625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:12.174078188Z;32.15777587890625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:12.174078188Z;65.78118896484375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:12.174078188Z;38.64385986328125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:13.174077062Z;32.4449462890625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:13.174077062Z;66.31024169921875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:13.174077062Z;38.960693359375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:14.17411191Z;32.477783203125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:14.17411191Z;66.547607421875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:14.17411191Z;38.9952392578125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:15.174102459Z;32.388671875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:15.174102459Z;65.91058349609375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:15.174102459Z;38.76580810546875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:16.174075232Z;30.027099609375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:16.174075232Z;62.42962646484375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:16.174075232Z;35.892578125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:17.174103374Z;31.5040283203125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:17.174103374Z;65.5941162109375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:17.174103374Z;38.0345458984375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:18.174098117Z;32.068115234375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:18.174098117Z;66.2760009765625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:18.174098117Z;38.76153564453125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:19.174093365Z;32.18212890625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:19.174093365Z;66.36163330078125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:19.174093365Z;38.76239013671875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:20.174142681Z;32.3492431640625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:20.174142681Z;65.98065185546875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:20.174142681Z;38.67694091796875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:21.174115302Z;31.96551513671875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:21.174115302Z;66.1534423828125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:21.174115302Z;38.68707275390625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:22.174111585Z;32.26116943359375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:22.174111585Z;65.754638671875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:22.174111585Z;38.54901123046875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:23.17407777Z;32.20013427734375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:23.17407777Z;66.30255126953125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:23.17407777Z;38.72955322265625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:24.17414795Z;29.557373046875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:24.17414795Z;62.395751953125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:24.17414795Z;35.3702392578125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:25.174139389Z;36.5286865234375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:25.174139389Z;71.63177490234375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:25.174139389Z;43.52447509765625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:26.174111659Z;35.3455810546875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:26.174111659Z;70.09942626953125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:26.174111659Z;42.193115234375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:27.174101101Z;34.4171142578125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:27.174101101Z;69.2672119140625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:27.174101101Z;41.184814453125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:28.174101453Z;32.867431640625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:28.174101453Z;67.5513916015625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:28.174101453Z;39.71051025390625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:29.174105509Z;32.41619873046875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:29.174105509Z;66.4278564453125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:29.174105509Z;38.8275146484375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:30.174092679Z;32.60601806640625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:30.174092679Z;66.4107666015625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:30.174092679Z;39.031005859375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:31.174084757Z;32.330322265625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:31.174084757Z;65.95257568359375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:31.174084757Z;38.69976806640625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:32.174116982Z;29.2216796875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:32.174116982Z;61.44720458984375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:32.174116982Z;34.9505615234375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:33.174101401Z;32.29205322265625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:33.174101401Z;66.22100830078125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:33.174101401Z;38.73126220703125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:34.174093778Z;32.2615966796875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:34.174093778Z;66.69451904296875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:34.174093778Z;38.991943359375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:35.174277337Z;32.34173583984375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:35.174277337Z;66.314453125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:35.174277337Z;38.85357666015625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:36.174130971Z;32.16851806640625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:36.174130971Z;66.1092529296875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:36.174130971Z;38.68450927734375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:37.174134871Z;32.18939208984375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:37.174134871Z;66.1326904296875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:37.174134871Z;38.69671630859375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:38.174099745Z;32.11444091796875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:38.174099745Z;66.0328369140625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:38.174099745Z;38.49908447265625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:39.174093582Z;30.50762939453125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:39.174093582Z;63.756591796875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:39.174093582Z;36.6319580078125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:40.174076981Z;30.994384765625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:40.174076981Z;63.93609619140625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:40.174076981Z;36.92034912109375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:41.174086901Z;32.27618408203125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:41.174086901Z;66.34588623046875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:41.174086901Z;38.78143310546875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:42.17408706Z;32.275146484375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:42.17408706Z;66.0509033203125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:42.17408706Z;38.6578369140625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:43.174121741Z;32.1318359375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:43.174121741Z;65.99176025390625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:43.174121741Z;38.5936279296875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:44.174096698Z;31.94293212890625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:44.174096698Z;66.55926513671875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:44.174096698Z;38.650390625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:45.174085636Z;32.255126953125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:45.174085636Z;65.93023681640625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:45.174085636Z;38.62841796875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:46.174162417Z;32.22686767578125;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:46.174162417Z;66.0947265625;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:46.174162417Z;38.75067138671875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:47.174116947Z;29.01483154296875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:47.174116947Z;62.0029296875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:47.174116947Z;35.04791259765625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:48.17412222Z;32.20562744140625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:48.17412222Z;66.02325439453125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:48.17412222Z;38.62744140625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:49.17409487Z;32.50848388671875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:49.17409487Z;66.66033935546875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:49.17409487Z;38.88958740234375;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:50.174096574Z;32.0438232421875;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:50.174096574Z;65.81951904296875;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:50.174096574Z;38.45196533203125;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:51.1741321Z;32.3284912109375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:51.1741321Z;66.0098876953125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:51.1741321Z;38.7205810546875;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:52.174109892Z;32.58599853515625;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:52.174109892Z;66.161865234375;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:52.174109892Z;38.8443603515625;cpu_package;0;local_machine;;package;
rapl_consumed_energy_J;2024-11-06T12:34:53.17409221Z;32.12152099609375;cpu_package;0;local_machine;;pp0;
rapl_consumed_energy_J;2024-11-06T12:34:53.17409221Z;66.1876220703125;local_machine;;local_machine;;platform;
rapl_consumed_energy_J;2024-11-06T12:34:53.17409221Z;38.714599609375;cpu_package;0;local_machine;;package;
